FIPS Code,State,County Name,"Population Estimate, 2007","Population Estimate, 2008","Population Estimate, 2009",2010 Census Population,"Population Estimate, 2011","Population Estimate, 2012"
46051,SD,Grant,7154,7110,7068,7356,7250,7259
46053,SD,Gregory,4052,4022,4003,4271,4216,4265
46055,SD,Haakon,1813,1786,1777,1937,1907,1939
46057,SD,Hamlin,5611,5657,5754,5903,5978,5918
46059,SD,Hand,3263,3259,3238,3431,3423,3388
46061,SD,Hanson,3584,3584,3553,3331,3376,3377
46063,SD,Harding,1166,1139,1123,1255,1269,1316
46065,SD,Hughes,16940,16793,16969,17022,17292,17450
46067,SD,Hutchinson,7290,7190,7124,7343,7257,7187
46069,SD,Hyde,1436,1395,1393,1420,1394,1437
46071,SD,Jackson,2746,2660,2658,3031,3169,3191
46073,SD,Jerauld,1959,1961,1953,2071,2085,2047
46075,SD,Jones,1040,1015,1037,1006,1003,1013
46077,SD,Kingsbury,5324,5307,5308,5148,5179,5220
46079,SD,Lake,11494,11841,11994,11200,11567,11771
46081,SD,Lawrence,23292,23362,23498,24097,24312,24397
46083,SD,Lincoln,37750,39685,41218,44828,46793,48296
46085,SD,Lyman,3881,3809,3891,3755,3806,3789
46087,SD,McCook,5725,5640,5619,5618,5556,5610
46089,SD,McPherson,2489,2485,2439,2459,2452,2439
46091,SD,Marshall,4243,4237,4160,4656,4597,4671
46093,SD,Meade,24082,23852,23916,25434,25546,26052
46095,SD,Mellette,2049,2007,2042,2048,2067,2101
46097,SD,Miner,2433,2393,2420,2389,2359,2326
46099,SD,Minnehaha,176125,179862,183048,169468,171752,175037
46101,SD,Moody,6512,6438,6375,6486,6475,6446
46103,SD,Pennington,96517,98845,100850,100948,102815,104347
46105,SD,Perkins,2929,2900,2869,2982,3001,3037
46107,SD,Potter,2192,2110,2053,2329,2364,2359
46109,SD,Roberts,9942,9951,9933,10149,10286,10303
46111,SD,Sanborn,2453,2444,2432,2355,2392,2324
46113,SD,Shannon,13606,13641,13727,13586,13928,14059
46115,SD,Spink,6630,6563,6554,6415,6470,6611
46117,SD,Stanley,2797,2762,2792,2966,3002,2969
46119,SD,Sully,1413,1362,1348,1373,1375,1427
46121,SD,Todd,10104,10096,10095,9612,9822,9942
46123,SD,Tripp,5735,5603,5541,5644,5615,5485
46125,SD,Turner,8361,8316,8237,8347,8332,8308
46127,SD,Union,13983,14189,14589,14399,14651,14855
46129,SD,Walworth,5271,5258,5228,5438,5575,5459
46135,SD,Yankton,21710,21883,21986,22438,22612,22603
46137,SD,Ziebach,2609,2529,2552,2801,2852,2869
47001,TN,Anderson,73322,74182,74849,75129,75233,75416
47003,TN,Bedford,44531,45384,45947,45058,45509,45573
47005,TN,Benton,16152,16071,16025,16489,16430,16361
47007,TN,Bledsoe,13056,13114,12967,12876,12865,12792
47009,TN,Blount,119828,121622,122784,123010,123901,124177
47011,TN,Bradley,95497,96644,97710,98963,100055,101134
47013,TN,Campbell,40562,40781,40970,40716,40512,40420
47015,TN,Cannon,13430,13834,13860,13801,13761,13811
47017,TN,Carroll,28783,28658,28517,28522,28457,28390
47019,TN,Carter,58938,59172,59043,57424,57185,57355
47021,TN,Cheatham,39148,39532,39876,39105,39078,39271
47023,TN,Chester,16078,16284,16312,17131,17141,17171
47025,TN,Claiborne,31105,31289,31243,32213,32172,31736
47027,TN,Clay,7923,7895,7895,7861,7761,7840
47029,TN,Cocke,35393,35804,36047,35662,35544,35571
47031,TN,Coffee,51739,52173,52521,52796,53016,53222
47033,TN,Crockett,14403,14460,14492,14586,14553,14623
47035,TN,Cumberland,53264,53765,54109,56053,56632,57029
47037,TN,Davidson,621384,628207,635710,626681,635475,648295
47039,TN,Decatur,11505,11537,11525,11757,11687,11673
47041,TN,DeKalb,18588,18898,18954,18723,18854,18901
47043,TN,Dickson,47411,47915,48230,49666,50081,50381
47045,TN,Dyer,37680,37722,37811,38335,38192,38255
47047,TN,Fayette,37218,38229,38785,38413,38513,38659
47049,TN,Fentress,17406,17624,17677,17959,18020,17940
47051,TN,Franklin,41190,41189,41310,41052,40917,40772
47053,TN,Gibson,48435,49148,49468,49683,49935,49626
47055,TN,Giles,29011,29174,29082,29485,29387,29072
47057,TN,Grainger,22610,22741,22857,22657,22766,22706
47059,TN,Greene,65855,66090,66282,68831,69339,68819
47061,TN,Grundy,14311,14243,14130,13703,13545,13650
47063,TN,Hamblen,61950,62515,63033,62544,63062,62746
47065,TN,Hamilton,331117,334123,337175,336463,340855,345545
47067,TN,Hancock,6679,6607,6588,6819,6737,6720
47069,TN,Hardeman,27805,27803,27613,27253,26834,26533
47071,TN,Hardin,26149,26255,26258,26026,25874,25950
47073,TN,Hawkins,57025,57459,57784,56833,56671,56587
47075,TN,Haywood,19165,19030,18881,18787,18470,18240
47077,TN,Henderson,26759,26981,27037,27769,27912,28023
47079,TN,Henry,31517,31751,31876,32330,32352,32341
47081,TN,Hickman,23784,23877,23805,24690,24406,24170
47083,TN,Houston,8053,8123,8154,8426,8333,8413
47085,TN,Humphreys,18258,18221,18274,18538,18470,18275
47087,TN,Jackson,10850,10934,10875,11638,11371,11441
47089,TN,Jefferson,50419,51323,51722,51407,51666,52191
47091,TN,Johnson,18074,18063,18006,18244,18231,18095
47093,TN,Knox,424716,431072,435725,432226,436929,441311
47095,TN,Lake,7412,7338,7303,7832,7779,7690
47097,TN,Lauderdale,26599,26602,26471,27815,27748,27718
47099,TN,Lawrence,40884,41060,41314,41869,42115,42086
47101,TN,Lewis,11528,11510,11521,12161,12142,11896
47103,TN,Lincoln,32733,33156,33374,33361,33431,33503
47105,TN,Loudon,45346,46216,46725,48556,49237,49793
47107,TN,McMinn,52115,52574,52739,52266,52508,52416
47109,TN,McNairy,25398,25630,25796,26075,26094,26180
47111,TN,Macon,21695,22007,22057,22248,22485,22498
47113,TN,Madison,96616,96724,97317,98294,98255,98656
47115,TN,Marion,28019,28078,28068,28237,28223,28291
47117,TN,Marshall,29382,30015,30279,30617,30881,30883
47119,TN,Maury,80420,82727,84302,80956,81509,81990
47121,TN,Meigs,11704,11931,12108,11753,11737,11698
47123,TN,Monroe,44815,45670,45830,44519,44882,45133
47125,TN,Montgomery,154860,155495,160978,172331,176619,184468
47127,TN,Moore,6043,6114,6096,6362,6411,6339
47129,TN,Morgan,19585,19568,18738,21987,21838,21931
47131,TN,Obion,31575,31565,31431,31807,31790,31340
47133,TN,Overton,20943,20921,21060,22083,22169,22190
47135,TN,Perry,7678,7774,7826,7915,7898,7860
47137,TN,Pickett,4791,4828,4783,5077,5122,5100
47139,TN,Polk,15726,15770,15648,16825,16779,16686
47141,TN,Putnam,69933,71369,72431,72321,72958,73229
47143,TN,Rhea,30565,31069,31516,31809,32079,32247
47145,TN,Roane,53309,53473,53508,54181,53838,53469
47147,TN,Robertson,63652,65424,66581,66283,67106,66931
47149,TN,Rutherford,242005,250366,257048,262604,268921,274454
47151,TN,Scott,21948,21944,21866,22228,22160,22173
47153,TN,Sequatchie,13464,13672,13915,14112,14346,14423
47155,TN,Sevier,83952,85361,86243,89889,91466,92512
47157,TN,Shelby,919964,919137,920232,927644,935088,940764
47159,TN,Smith,18857,19130,19201,19166,19150,19102
47161,TN,Stewart,13037,13257,13340,13324,13186,13297
47163,TN,Sullivan,153500,154039,154552,156823,157419,156786
47165,TN,Sumner,152578,155704,158759,160645,163686,166123
47167,TN,Tipton,57719,58841,59495,61081,61293,61705
47169,TN,Trousdale,7709,7816,7922,7870,7816,7795
47171,TN,Unicoi,17702,17737,17740,18313,18280,18235
47173,TN,Union,18931,19118,19164,19109,19200,19127
47175,TN,Van Buren,5428,5488,5480,5548,5483,5628
47177,TN,Warren,39910,40162,40481,39839,39927,39839
47179,TN,Washington,116717,118874,120598,122979,124353,125094
47181,TN,Wayne,16575,16519,16506,17021,16951,16996
47183,TN,Weakley,33231,33379,33459,35021,34980,34793
47185,TN,White,24966,25230,25444,25841,26149,26082
47187,TN,Williamson,166732,172314,176838,183182,188560,192911
47189,TN,Wilson,106535,110242,112377,113993,116617,118961
48001,TX,Anderson,56754,56709,57001,58458,58308,58190
48003,TX,Andrews,13144,13662,14057,14786,15445,16117
48005,TX,Angelina,82585,82841,83675,86771,87669,87597
48007,TX,Aransas,24327,24549,24826,23158,23374,23818
48009,TX,Archer,8894,8973,8912,9054,8842,8735
48011,TX,Armstrong,2059,2084,2065,1901,1928,1944
48013,TX,Atascosa,43594,43925,44633,44911,45579,46446
48015,TX,Austin,26656,27032,27248,28417,28665,28618
48017,TX,Bailey,6282,6289,6273,7165,7247,7130
48019,TX,Bandera,20318,20501,20560,20485,20538,20537
48021,TX,Bastrop,72184,73436,74876,74171,75115,74763
48023,TX,Baylor,3860,3723,3677,3726,3741,3623
48025,TX,Bee,32437,32325,32487,31861,32095,32527
48027,TX,Bell,278342,285598,285787,310235,315196,323037
48029,TX,Bexar,1588905,1621304,1651448,1714773,1756153,1785704
48031,TX,Blanco,8991,9082,9198,10497,10600,10655
48033,TX,Borden,586,599,595,641,626,616
48035,TX,Bosque,17785,17604,17631,18212,18306,18125
48037,TX,Bowie,91564,92655,93964,92565,92793,93148
48039,TX,Brazoria,293106,301228,309208,313166,319973,324769
48041,TX,Brazos,170562,174864,179992,194851,197632,200665
48043,TX,Brewster,9176,9280,9481,9232,9386,9316
48045,TX,Briscoe,1494,1469,1428,1637,1651,1561
48047,TX,Brooks,7472,7413,7377,7223,7222,7161
48049,TX,Brown,38229,38106,38088,38106,38186,37825
48051,TX,Burleson,16560,16566,16570,17187,17251,17291
48053,TX,Burnet,43777,44583,45149,42750,43117,43448
48055,TX,Caldwell,36630,37533,37810,38066,38442,38734
48057,TX,Calhoun,20296,20453,20573,21381,21442,21609
48059,TX,Callahan,13309,13342,13426,13544,13515,13517
48061,TX,Cameron,382703,389164,396371,406220,414123,415557
48063,TX,Camp,12518,12673,12793,12401,12407,12449
48065,TX,Carson,6256,6164,6110,6182,6259,6157
48067,TX,Cass,29350,29237,29203,30464,30256,30166
48069,TX,Castro,7171,7118,7130,8062,8116,8164
48071,TX,Chambers,28816,29366,31431,35096,35552,36196
48073,TX,Cherokee,48118,48235,48473,50845,51140,51206
48075,TX,Childress,7537,7562,7548,7041,6984,7029
48077,TX,Clay,11116,10933,10893,10752,10721,10535
48079,TX,Cochran,3087,2979,2927,3127,3109,3046
48081,TX,Coke,3388,3356,3311,3320,3305,3231
48083,TX,Coleman,8492,8578,8480,8895,8763,8675
48085,TX,Collin,732986,763438,791631,782341,812226,834642
48087,TX,Collingsworth,2969,3010,3058,3057,3092,3036
48089,TX,Colorado,20523,20672,20650,20874,20816,20696
48091,TX,Comal,105234,110119,114525,108472,111963,114384
48093,TX,Comanche,13471,13478,13559,13974,13891,13765
48095,TX,Concho,3584,3616,3579,4087,4081,4010
48097,TX,Cooke,38422,38430,38650,38437,38396,38688
48099,TX,Coryell,72605,73062,72529,75388,76508,77231
48101,TX,Cottle,1542,1566,1566,1505,1499,1486
48103,TX,Crane,3862,4021,4165,4375,4383,4562
48105,TX,Crockett,3782,3792,3740,3719,3722,3743
48107,TX,Crosby,6249,6210,6109,6059,6092,6126
48109,TX,Culberson,2491,2435,2300,2398,2383,2290
48111,TX,Dallam,6137,6265,6293,6703,6866,6996
48113,TX,Dallas,2381873,2411921,2451730,2368139,2416014,2453843
48115,TX,Dawson,13806,13735,13657,13833,13751,13640
48117,TX,Deaf Smith,18339,18420,18353,19372,19595,19360
48119,TX,Delta,5371,5455,5410,5231,5212,5329
48121,TX,Denton,615172,637516,658616,662614,686406,707304
48123,TX,DeWitt,19719,19626,19713,20097,20255,20465
48125,TX,Dickens,2471,2416,2439,2444,2402,2323
48127,TX,Dimmit,9764,9739,9772,9996,10118,10461
48129,TX,Donley,3826,3715,3664,3677,3651,3598
48131,TX,Duval,12146,12026,12010,11782,11669,11717
48133,TX,Eastland,18325,18212,18167,18583,18633,18421
48135,TX,Ector,128874,131180,134625,137130,140111,144325
48137,TX,Edwards,1928,1944,1863,2002,1966,1968
48139,TX,Ellis,142809,147909,151737,149610,152753,153969
48141,TX,El Paso,727828,738416,751296,800647,820790,827398
48143,TX,Erath,35482,35793,36184,37890,38266,39321
48145,TX,Falls,16857,16794,16782,17866,17944,17610
48147,TX,Fannin,32872,33018,32999,33915,33958,33831
48149,TX,Fayette,22566,22805,22891,24554,24732,24695
48151,TX,Fisher,3948,3907,3866,3974,3914,3844
48153,TX,Floyd,6640,6493,6474,6446,6394,6367
48155,TX,Foard,1398,1360,1334,1336,1341,1307
48157,TX,Fort Bend,508260,532609,556870,585375,606953,627293
48159,TX,Franklin,11028,10856,10841,10605,10551,10640
48161,TX,Freestone,18820,19077,19390,19816,19684,19515
48163,TX,Frio,16104,16138,16156,17217,17400,17702
48165,TX,Gaines,14807,15071,15382,17526,18003,18413
48167,TX,Galveston,283540,288489,286814,291309,295747,300484
48169,TX,Garza,4744,4659,4659,6461,6562,6412
48171,TX,Gillespie,23484,23872,24180,24837,25114,25153
48173,TX,Glasscock,1162,1211,1221,1226,1251,1259
48175,TX,Goliad,7001,7029,7033,7210,7243,7351
48177,TX,Gonzales,19372,19498,19610,19807,19904,20045
48179,TX,Gray,21830,22101,22074,22535,22755,22978
48181,TX,Grayson,118191,118786,120030,120877,121419,121935
48183,TX,Gregg,116938,117665,119637,121730,123081,122658
48185,TX,Grimes,25752,25946,26011,26604,26887,26783
48187,TX,Guadalupe,112581,117341,121432,131533,135757,139841
48189,TX,Hale,35646,35179,35408,36273,36498,36385
48191,TX,Hall,3410,3376,3327,3353,3377,3293
48193,TX,Hamilton,8073,8082,8043,8517,8472,8307
48195,TX,Hansford,5202,5345,5406,5613,5577,5521
48197,TX,Hardeman,4126,4011,3874,4139,4176,4082
48199,TX,Hardin,51741,52405,53424,54635,55246,55190
48201,TX,Harris,3909239,3980602,4070989,4092459,4180894,4253700
48203,TX,Harrison,63299,63775,64795,65631,66296,67450
48205,TX,Hartley,5202,4905,4968,6062,5971,6144
48207,TX,Haskell,5147,5090,5002,5899,5989,5901
48209,TX,Hays,142000,149424,155545,157107,164050,168990
48211,TX,Hemphill,3307,3410,3463,3807,3970,4080
48213,TX,Henderson,78813,78757,78921,78532,78826,79094
48215,TX,Hidalgo,701862,721275,741152,774769,797810,806552
48217,TX,Hill,35223,35681,35840,35089,35392,35115
48219,TX,Hockley,22224,22278,22272,22935,22892,23072
48221,TX,Hood,49376,50724,51462,51182,51670,52044
48223,TX,Hopkins,34023,34145,34581,35161,35371,35469
48225,TX,Houston,22668,22531,22363,23732,23484,23161
48227,TX,Howard,32167,32597,32940,35012,35122,35408
48229,TX,Hudspeth,3202,3086,3115,3476,3423,3337
48231,TX,Hunt,82398,82271,82831,86129,86531,87079
48233,TX,Hutchinson,21716,21411,21538,22150,22132,21922
48235,TX,Irion,1728,1707,1741,1599,1620,1573
48237,TX,Jack,8690,8601,8497,9044,9035,8983
48239,TX,Jackson,14002,14105,14274,14075,14032,14255
48241,TX,Jasper,34329,34294,34370,35710,36296,35923
48243,TX,Jeff Davis,2210,2247,2258,2342,2288,2307
48245,TX,Jefferson,241488,242201,243237,252273,252802,251813
48247,TX,Jim Hogg,4900,4960,4997,5300,5265,5249
48249,TX,Jim Wells,41055,40963,41001,40838,41339,41754
48251,TX,Johnson,149540,153889,156997,150934,152734,153441
48253,TX,Jones,19154,19066,18961,20202,20146,19973
48255,TX,Karnes,15050,15076,15029,14824,14946,15233
48257,TX,Kaufman,96603,100399,103038,103350,105358,106753
48259,TX,Kendall,31229,32923,34053,33410,34781,35956
48261,TX,Kenedy,387,383,369,416,437,431
48263,TX,Kent,719,707,703,808,825,839
48265,TX,Kerr,47488,47928,48381,49625,49783,49786
48267,TX,Kimble,4425,4431,4539,4607,4632,4560
48269,TX,King,292,281,286,286,255,276
48271,TX,Kinney,3313,3243,3274,3598,3630,3603
48273,TX,Kleberg,30638,30729,30647,32061,32196,32025
48275,TX,Knox,3467,3357,3322,3719,3758,3789
48277,TX,Lamar,48974,48961,48965,49793,50074,49811
48279,TX,Lamb,13815,13532,13162,13977,14167,14008
48281,TX,Lampasas,20696,20909,20915,19677,19891,20107
48283,TX,La Salle,5925,5818,5810,6886,7001,7109
48285,TX,Lavaca,18648,18539,18539,19263,19347,19468
48287,TX,Lee,16165,16224,16231,16612,16666,16601
48289,TX,Leon,16377,16843,16923,16801,16916,16803
48291,TX,Liberty,74810,75335,75779,75643,76206,76571
48293,TX,Limestone,22407,22262,22287,23384,23634,23585
48295,TX,Lipscomb,2998,2986,3094,3302,3327,3480
48297,TX,Live Oak,11293,11201,11046,11531,11447,11664
48299,TX,Llano,18279,18297,18274,19301,19181,19085
48301,TX,Loving,54,40,45,82,94,71
48303,TX,Lubbock,262895,265372,270550,278831,283910,285760
48305,TX,Lynn,5781,5701,5674,5915,5888,5783
48307,TX,McCulloch,7806,7873,7980,8283,8290,8313
48309,TX,McLennan,228241,230849,233378,234906,238564,238707
48311,TX,McMullen,873,840,810,707,690,726
48313,TX,Madison,13245,13228,13333,13664,13747,13677
48315,TX,Marion,10649,10421,10306,10546,10507,10324
48317,TX,Martin,4416,4474,4581,4799,4934,5017
48319,TX,Mason,3902,3885,3965,4012,3984,4003
48321,TX,Matagorda,36732,37038,36978,36702,36809,36547
48323,TX,Maverick,50999,51833,53203,54258,55405,55365
48325,TX,Medina,43749,44228,44728,46006,46367,46765
48327,TX,Menard,2104,2125,2127,2242,2264,2240
48329,TX,Midland,126082,129159,132316,136872,140308,146645
48331,TX,Milam,24729,24846,24628,24757,24699,24157
48333,TX,Mills,4983,4991,4994,4936,4848,4828
48335,TX,Mitchell,9287,9241,9347,9403,9426,9336
48337,TX,Montague,19614,19640,19568,19719,19710,19565
48339,TX,Montgomery,412630,431238,447718,455746,471734,485047
48341,TX,Moore,19816,20200,20736,21904,21954,22313
48343,TX,Morris,13014,12821,12635,12934,12848,12787
48345,TX,Motley,1278,1270,1282,1210,1230,1202
48347,TX,Nacogdoches,62569,63351,64117,64524,65466,66034
48349,TX,Navarro,48818,49034,49440,47735,48054,47979
48351,TX,Newton,13748,13726,13667,14445,14454,14200
48353,TX,Nolan,14580,14909,14917,15216,15269,14924
48355,TX,Nueces,318902,320319,323046,340223,343281,347691
48357,TX,Ochiltree,9472,9589,9791,10223,10530,10728
48359,TX,Oldham,2069,2082,2118,2052,2074,2060
48361,TX,Orange,82496,82871,81816,81837,82487,82977
48363,TX,Palo Pinto,27344,27532,27567,28111,28115,27856
48365,TX,Panola,23028,23186,23310,23796,24058,24020
48367,TX,Parker,108639,112054,114919,116927,118376,119712
48369,TX,Parmer,9403,9284,9290,10269,10332,10183
48371,TX,Pecos,15826,15887,16248,15507,15716,15619
48373,TX,Polk,46463,46604,46530,45413,45725,45656
48375,TX,Potter,120758,121143,121816,121073,122285,122335
48377,TX,Presidio,7569,7527,7470,7818,7761,7525
48379,TX,Rains,11221,11269,11287,10914,11059,10943
48381,TX,Randall,112775,114291,116483,120725,123351,125082
48383,TX,Reagan,2989,3022,3014,3367,3390,3475
48385,TX,Real,3018,2927,2925,3309,3426,3369
48387,TX,Red River,13063,12918,12765,12860,12703,12694
48389,TX,Reeves,11104,11011,11046,13783,13757,13798
48391,TX,Refugio,7320,7306,7225,7383,7291,7259
48393,TX,Roberts,843,856,878,929,816,854
48395,TX,Robertson,15819,15710,15706,16622,16740,16545
48397,TX,Rockwall,73947,77775,81391,78337,81290,83021
48399,TX,Runnels,10322,10250,10170,10501,10524,10449
48401,TX,Rusk,48450,48949,49180,53330,53759,54026
48403,TX,Sabine,10147,10114,10208,10834,10740,10433
48405,TX,San Augustine,8685,8631,8574,8865,8874,8818
48407,TX,San Jacinto,24790,24836,24902,26384,26801,27126
48409,TX,San Patricio,68299,68338,68223,64804,64726,65600
48411,TX,San Saba,5902,5849,5871,6131,6023,6002
48413,TX,Schleicher,2746,2731,2731,3461,3309,3264
48415,TX,Scurry,16039,16022,16222,16921,16919,17126
48417,TX,Shackelford,3116,3045,3047,3378,3318,3356
48419,TX,Shelby,26380,26505,26812,25448,25772,26019
48421,TX,Sherman,2891,2941,2913,3034,3040,3073
48423,TX,Smith,198018,201160,204665,209714,213381,214821
48425,TX,Somervell,7702,7906,8031,8490,8451,8598
48427,TX,Starr,60949,61552,62671,60968,61715,61615
48429,TX,Stephens,9458,9520,9632,9630,9548,9464
48431,TX,Sterling,1219,1249,1259,1143,1158,1191
48433,TX,Stonewall,1376,1384,1354,1490,1472,1475
48435,TX,Sutton,4294,4311,4273,4128,4007,3950
48437,TX,Swisher,7631,7555,7424,7854,7801,7891
48439,TX,Tarrant,1709745,1749974,1789900,1809034,1849815,1880153
48441,TX,Taylor,126542,126651,127683,131506,132755,133473
48443,TX,Terrell,917,919,969,984,960,917
48445,TX,Terry,12141,12083,12142,12651,12675,12613
48447,TX,Throckmorton,1624,1596,1593,1641,1609,1601
48449,TX,Titus,29129,29637,30206,32334,32596,32663
48451,TX,Tom Green,106517,107445,108378,110224,111823,113281
48453,TX,Travis,970477,998561,1026158,1024266,1063130,1095584
48455,TX,Trinity,14021,13934,13897,14585,14659,14309
48457,TX,Tyler,20294,20467,20556,21766,21666,21458
48459,TX,Upshur,37515,37882,38057,39309,39826,39995
48461,TX,Upton,2976,3067,3130,3355,3346,3283
48463,TX,Uvalde,26548,26611,26811,26405,26535,26752
48465,TX,Val Verde,47521,47705,48165,48879,49106,48705
48467,TX,Van Zandt,51866,52130,52005,52579,52776,52427
48469,TX,Victoria,86155,86774,87790,86793,87545,89269
48471,TX,Walker,63686,63554,64119,67861,68087,68408
48473,TX,Waller,35827,35970,36530,43205,44013,44357
48475,TX,Ward,10145,10454,10528,10658,10716,10879
48477,TX,Washington,32071,32412,32893,33718,33791,34093
48479,TX,Webb,230848,235937,241438,250304,256496,259172
48481,TX,Wharton,40801,40863,41000,41280,41314,41285
48483,TX,Wheeler,4761,4775,4888,5410,5465,5626
48485,TX,Wichita,128228,127701,127616,131500,130698,131559
48487,TX,Wilbarger,13747,13512,13541,13535,13404,13258
48489,TX,Willacy,20347,20382,20395,22134,22095,22058
48491,TX,Williamson,373234,395146,410686,422679,442782,456232
48493,TX,Wilson,39156,40350,40749,42918,43789,44370
48495,TX,Winkler,6537,6734,6772,7110,7178,7330
48497,TX,Wise,57569,58484,59415,59127,59833,60432
48499,TX,Wood,42270,42757,43136,41964,42164,42022
48501,TX,Yoakum,7427,7590,7698,7879,8005,8075
48503,TX,Young,17724,17621,17792,18550,18484,18339
48505,TX,Zapata,13546,13827,14036,14018,14282,14290
48507,TX,Zavala,11640,11729,11585,11677,11849,11961
49001,UT,Beaver,6068,6182,6267,6629,6594,6501
49003,UT,Box Elder,47863,49059,49902,49975,50290,50171
49005,UT,Cache,108655,111873,115269,112656,114699,115520
49007,UT,Carbon,19666,19605,19989,21403,21318,21246
49009,UT,Daggett,904,912,941,1059,1156,1090
49011,UT,Davis,287888,295061,300827,306479,311811,315809
49013,UT,Duchesne,16191,16926,17948,18607,18888,19244
49015,UT,Emery,10344,10470,10629,10976,10944,10933
49017,UT,Garfield,4499,4600,4625,5172,5144,5095
49019,UT,Grand,9422,9598,9660,9225,9325,9328
49021,UT,Iron,43283,44194,45280,46163,46740,46750
49023,UT,Juab,9551,9999,10244,10246,10335,10341
49025,UT,Kane,6494,6541,6601,7125,7257,7221
49027,UT,Millard,11886,12095,12276,12503,12645,12569
49029,UT,Morgan,8438,8744,8908,9469,9685,9821
49031,UT,Piute,1329,1406,1431,1556,1497,1524
49033,UT,Rich,2053,2141,2160,2264,2303,2267
49035,UT,Salt Lake,1002425,1018527,1034989,1029655,1048985,1063842
49037,UT,San Juan,14378,14868,15049,14746,14825,14965
49039,UT,Sanpete,24565,25514,25946,27822,27988,27906
49041,UT,Sevier,19682,19961,19976,20802,20971,20784
49043,UT,Summit,35449,36208,36969,36324,37594,38003
49045,UT,Tooele,54720,56865,58335,58218,59326,59870
49047,UT,Uintah,28917,29834,31536,32588,33163,34524
49049,UT,Utah,512902,529755,545307,516564,530499,540504
49051,UT,Wasatch,20395,20976,21600,23530,24417,25273
49053,UT,Washington,132298,135678,137473,138115,141666,144809
49055,UT,Wayne,2487,2558,2601,2778,2737,2737
49057,UT,Weber,221044,227193,231834,231236,234420,236640
50001,VT,Addison,36726,36751,36760,36821,36742,36745
50003,VT,Bennington,36439,36446,36411,37125,36970,36697
50005,VT,Caledonia,30426,30256,30252,31227,31166,31121
50007,VT,Chittenden,150698,151367,152313,156545,157491,158504
50009,VT,Essex,6465,6459,6394,6306,6291,6226
50011,VT,Franklin,47909,47985,48182,47746,48113,48214
50013,VT,Grand Isle,7548,7676,7560,6970,6931,6983
50015,VT,Lamoille,25255,25695,25958,24475,24701,24958
50017,VT,Orange,29000,28936,28896,28936,29006,28924
50019,VT,Orleans,27335,27265,27301,27231,27173,27109
50021,VT,Rutland,63312,63214,63014,61642,61289,60869
50023,VT,Washington,58702,58677,58696,59534,59626,59465
50025,VT,Windham,43699,43559,43471,44513,44266,43985
50027,VT,Windsor,56946,56763,56552,56670,56666,56211
51001,VA,Accomack,38455,38395,38462,33164,33336,33341
51003,VA,Albemarle,92751,94287,94908,98970,100553,102251
51005,VA,Alleghany,16440,16319,16242,16250,16175,16230
51007,VA,Amelia,12660,12831,12886,12690,12805,12759
51009,VA,Amherst,32134,32449,32482,32353,32167,32384
51011,VA,Appomattox,14193,14529,14552,14973,15041,15128
51013,VA,Arlington,203914,210196,217483,207627,216004,221045
51015,VA,Augusta,71579,71799,72020,73750,73549,73658
51017,VA,Bath,4659,4572,4482,4731,4657,4652
51019,VA,Bedford,66373,66465,67154,68676,69246,5964
51021,VA,Bland,6822,6811,6791,6824,6818,6738
51023,VA,Botetourt,32345,32579,32551,33148,32928,33154
51025,VA,Brunswick,17743,17762,17514,17434,17204,17010
51027,VA,Buchanan,23526,23090,22860,24098,23581,23859
51029,VA,Buckingham,15954,15960,16080,17146,17278,17088
51031,VA,Campbell,52529,52874,52976,54842,55032,55163
51033,VA,Caroline,27289,27699,27870,28545,28674,28972
51035,VA,Carroll,29165,29164,29034,30042,29981,29851
51036,VA,Charles City,7130,7213,7217,7256,7241,7157
51037,VA,Charlotte,12237,12174,12039,12586,12505,12404
51041,VA,Chesterfield,299365,303852,306670,316236,320277,323856
51043,VA,Clarke,14358,14562,14588,14034,14258,14323
51045,VA,Craig,5112,5052,4969,5190,5099,5213
51047,VA,Culpeper,45719,46264,46502,46689,47476,47911
51049,VA,Cumberland,9555,9636,9757,10052,9969,9849
51051,VA,Dickenson,16033,16176,16087,15903,15741,15690
51053,VA,Dinwiddie,25700,26299,26338,28001,27918,27994
51057,VA,Essex,10784,11007,11189,11151,11205,11233
51059,VA,Fairfax,1005531,1019402,1037605,1081726,1100692,23461
51061,VA,Fauquier,66411,67240,68010,65203,66071,66542
51063,VA,Floyd,14696,14937,15013,15279,15378,15390
51065,VA,Fluvanna,25253,25584,25732,25691,26061,25967
51067,VA,Franklin,51347,51732,51924,56159,56419,8528
51069,VA,Frederick,72648,73769,74972,78305,79666,80317
51071,VA,Giles,17196,17237,17358,17286,17124,16928
51073,VA,Gloucester,38257,38693,39184,36858,36901,36886
51075,VA,Goochland,20636,20995,21311,21717,21883,21347
51077,VA,Grayson,16128,16003,15793,15533,15328,15183
51079,VA,Greene,18017,18197,18421,18403,18660,18771
51081,VA,Greensville,11906,11973,12049,12243,12112,11851
51083,VA,Halifax,35428,35370,35258,36241,36056,35849
51085,VA,Hanover,98952,99583,99933,99863,100342,100668
51087,VA,Henrico,289755,292693,296415,306935,310445,314932
51089,VA,Henry,55594,55392,54888,54151,53741,52969
51091,VA,Highland,2392,2374,2338,2321,2267,2245
51093,VA,Isle of Wight,35090,35553,35877,35270,35356,35399
